1652688300000,29713.1,29790.87,29671.5,29674.39,392.86681
1652688600000,29674.39,29749.44,29673.75,29718.04,169.74487
1652688900000,29718.05,29801.96,29710.94,29741.85,200.66429
1652689200000,29743.44,29790.0,29720.25,29732.63,181.40594
1652689500000,29732.62,29738.1,29687.8,29709.41,136.72979
1652689800000,29709.4,29748.38,29675.39,29735.86,134.16474
1652690100000,29735.87,29823.7,29720.0,29793.38,304.91024
1652690400000,29793.37,29900.0,29773.73,29844.47,332.7751
1652690700000,29844.46,29848.95,29787.48,29789.55,152.89223
1652691000000,29789.55,29829.15,29767.25,29829.14,116.11906
1652691300000,29829.14,29829.15,29752.82,29797.9,150.96696
1652691600000,29797.9,29797.91,29718.83,29744.05,117.4648
1652691900000,29744.05,29751.5,29634.71,29704.43,482.86836
1652692200000,29704.42,29715.97,29577.54,29633.43,344.90165
1652692500000,29633.43,29681.92,29582.13,29608.27,213.49689
1652692800000,29608.28,29644.25,29470.0,29482.15,290.94267
1652693100000,29482.15,29574.8,29480.16,29513.12,207.3505
1652693400000,29513.12,29672.99,29511.31,29634.82,217.12258
1652693700000,29634.81,29660.0,29574.2,29600.97,113.90672
1652694000000,29600.95,29644.49,29565.82,29627.4,110.79506
1652694300000,29627.41,29762.63,29627.4,29731.07,219.99146
1652694600000,29731.07,29776.96,29690.0,29728.68,209.20794
1652694900000,29728.69,29728.69,29607.1,29611.29,185.70633
1652695200000,29611.29,29668.77,29576.32,29668.33,162.65377
1652695500000,29668.77,29669.39,29530.01,29541.55,145.41366
1652695800000,29541.56,29770.0,29433.9,29744.89,672.89095
1652696100000,29744.89,29890.12,29717.68,29850.71,683.16186
1652696400000,29850.71,29966.69,29835.27,29863.79,404.79971
1652696700000,29863.79,29906.75,29815.19,29828.75,149.9297
1652697000000,29828.75,29895.2,29805.12,29851.46,133.52763
1652697300000,29851.47,29978.45,29841.03,29969.42,251.88069
1652697600000,29969.42,29985.0,29920.0,29934.64,318.07258
1652697900000,29934.65,29982.33,29915.53,29976.33,136.54075
1652698200000,29976.32,30179.99,29974.88,30106.81,644.67326
1652698500000,30106.81,30205.0,30106.81,30177.89,357.20261
1652698800000,30177.89,30202.18,30071.16,30105.73,239.61365
1652699100000,30105.73,30155.48,30086.6,30116.56,146.11996
1652699400000,30116.56,30116.57,30029.92,30067.04,187.61722
1652699700000,30067.05,30067.05,29947.0,29981.84,248.11182
1652700000000,29981.85,30072.69,29957.41,30049.02,307.07939
1652700300000,30049.03,30100.0,30034.13,30059.8,150.67075
1652700600000,30059.79,30096.82,29970.75,29970.75,153.00335
1652700900000,29970.76,30066.85,29950.67,30046.36,224.6894
1652701200000,30046.35,30071.42,30013.7,30023.71,120.12009
1652701500000,30023.71,30046.69,29978.23,29991.2,148.34269
1652701800000,29991.2,30023.46,29918.81,30007.69,253.9506
1652702100000,30007.69,30016.04,29931.24,29950.95,235.39385
1652702400000,29950.95,29990.3,29658.5,29715.75,765.75234
1652702700000,29715.75,29843.54,29680.74,29809.58,317.4359
1652703000000,29809.59,29844.67,29783.82,29800.01,288.58946
1652703300000,29800.01,29825.11,29625.71,29627.75,383.81563
1652703600000,29627.75,29727.11,29583.83,29727.11,288.44224
1652703900000,29727.11,30135.02,29696.89,30070.0,656.26577
1652704200000,30070.01,30252.77,30033.11,30143.43,870.83984
1652704500000,30143.42,30164.55,30064.0,30093.32,351.28602
1652704800000,30093.32,30120.0,29762.14,29883.22,676.76192
1652705100000,29883.21,29920.99,29787.98,29832.71,357.02613
1652705400000,29832.71,29953.21,29786.68,29942.71,314.10117
1652705700000,29942.71,29942.71,29830.82,29893.45,172.81748
1652706000000,29893.44,30082.91,29852.16,30075.85,329.37264
1652706300000,30075.3,30076.0,30010.72,30051.9,302.79693
1652706600000,30051.89,30053.69,29950.0,29960.0,202.13789
1652706900000,29959.99,29974.58,29862.57,29884.24,283.20763
1652707200000,29884.24,29892.44,29800.0,29807.09,362.15203
1652707500000,29807.09,29904.99,29741.55,29817.09,282.42451
1652707800000,29817.09,29926.19,29650.0,29775.0,788.29561
